Shape,Shape_Type,Area (m2),Depth (m),Width (m),Weight (kg/m),Ix (m4),Iy (m4),Plastic Mod Xp (m3),Plastic Mod Yp (m3),Cost per Meter (usd)
2L4X3X3/8X3/8SLBB,2L,0.0004980000000000001,0.07619999999999999,,17.0,1.57664e-08,7.7376e-08,2.788e-06,7.281600000000001e-06,24.65
2L4X3X3/8X3/4SLBB,2L,0.0004980000000000001,0.07619999999999999,,17.0,1.57664e-08,8.8608e-08,2.788e-06,7.9868e-06,24.65
2L4X3X5/16SLBB,2L,0.00041799999999999997,0.07619999999999999,,14.4,1.34784e-08,5.4911999999999996e-08,2.3616e-06,5.412e-06,20.88
2L4X3X5/16X3/8SLBB,2L,0.00041799999999999997,0.07619999999999999,,14.4,1.34784e-08,6.3232e-08,2.3616e-06,5.9532e-06,20.88
2L4X3X5/16X3/4SLBB,2L,0.00041799999999999997,0.07619999999999999,,14.4,1.34784e-08,7.3632e-08,2.3616e-06,6.641999999999999e-06,20.88
2L4X3X1/4SLBB,2L,0.00033800000000000003,0.07619999999999999,,11.6,1.10656e-08,4.368e-08,1.9187999999999997e-06,4.2968e-06,16.82
2L4X3X1/4X3/8SLBB,2L,0.00033800000000000003,0.07619999999999999,,11.6,1.10656e-08,5.075199999999999e-08,1.9187999999999997e-06,4.7724e-06,16.82
2L4X3X1/4X3/4SLBB,2L,0.00033800000000000003,0.07619999999999999,,11.6,1.10656e-08,5.865599999999999e-08,1.9187999999999997e-06,5.2808e-06,16.82
2L3-1/2X3X1/2SLBB,2L,0.000604,0.07619999999999999,,20.4,1.9344e-08,6.032e-08,3.5752e-06,6.789599999999999e-06,29.58
2L3-1/2X3X1/2X3/8SLBB,2L,0.000604,0.07619999999999999,,20.4,1.9344e-08,7.1968e-08,3.5752e-06,7.691600000000001e-06,29.58
2L3-1/2X3X1/2X3/4SLBB,2L,0.000604,0.07619999999999999,,20.4,1.9344e-08,8.486399999999998e-08,3.5752e-06,8.6264e-06,29.58
2L3-1/2X3X7/16SLBB,2L,0.000534,0.07619999999999999,,18.2,1.7388799999999997e-08,5.283199999999999e-08,3.1815999999999997e-06,5.9532e-06,26.39
2L3-1/2X3X7/16X3/8SLBB,2L,0.000534,0.07619999999999999,,18.2,1.7388799999999997e-08,6.1984e-08,3.1815999999999997e-06,6.6256e-06,26.39
2L3-1/2X3X7/16X3/4SLBB,2L,0.000534,0.07619999999999999,,18.2,1.7388799999999997e-08,7.3632e-08,3.1815999999999997e-06,7.494800000000001e-06,26.39
2L3-1/2X3X3/8SLBB,2L,0.000464,0.07619999999999999,,15.8,1.53504e-08,4.4511999999999995e-08,2.7716e-06,5.0184e-06,22.91
2L3-1/2X3X3/8X3/8SLBB,2L,0.000464,0.07619999999999999,,15.8,1.53504e-08,5.3248e-08,2.7716e-06,5.6908e-06,22.91
2L3-1/2X3X3/8X3/4SLBB,2L,0.000464,0.07619999999999999,,15.8,1.53504e-08,6.3232e-08,2.7716e-06,6.4288e-06,22.91
2L3-1/2X3X5/16SLBB,2L,0.00039,0.07619999999999999,,13.2,1.3145599999999999e-08,3.69824e-08,2.3616e-06,4.1655999999999996e-06,19.14
2L3-1/2X3X5/16X3/8SLBB,2L,0.00039,0.07619999999999999,,13.2,1.3145599999999999e-08,4.4095999999999993e-08,2.3616e-06,4.7068e-06,19.14
2L3-1/2X3X5/16X3/4SLBB,2L,0.00039,0.07619999999999999,,13.2,1.3145599999999999e-08,5.1999999999999996e-08,2.3616e-06,5.2972e-06,19.14
2L3-1/2X3X1/4SLBB,2L,0.00031600000000000004,0.07619999999999999,,10.8,1.0857599999999999e-08,2.95776e-08,1.9187999999999997e-06,3.3292e-06,15.66
2L3-1/2X3X1/4X3/8SLBB,2L,0.00031600000000000004,0.07619999999999999,,10.8,1.0857599999999999e-08,3.4944e-08,1.9187999999999997e-06,3.7391999999999997e-06,15.66
2L3-1/2X3X1/4X3/4SLBB,2L,0.00031600000000000004,0.07619999999999999,,10.8,1.0857599999999999e-08,4.1599999999999995e-08,1.9187999999999997e-06,4.2312e-06,15.66
2L3-1/2X2-1/2X1/2SLBB,2L,0.000554,0.0635,,18.8,1.13152e-08,6.032e-08,2.4764e-06,6.789599999999999e-06,27.26
2L3-1/2X2-1/2X1/2X3/8SLBB,2L,0.000554,0.0635,,18.8,1.13152e-08,7.155199999999999e-08,2.4764e-06,7.6424e-06,27.26
2L3-1/2X2-1/2X1/2X3/4SLBB,2L,0.000554,0.0635,,18.8,1.13152e-08,8.4032e-08,2.4764e-06,8.544399999999999e-06,27.26
2L3-1/2X2-1/2X3/8SLBB,2L,0.00042400000000000006,0.0635,,14.4,9.0272e-09,4.4511999999999995e-08,1.9351999999999997e-06,5.0184e-06,20.88
2L3-1/2X2-1/2X3/8X3/8SLBB,2L,0.00042400000000000006,0.0635,,14.4,9.0272e-09,5.283199999999999e-08,1.9351999999999997e-06,5.6415999999999995e-06,20.88
2L3-1/2X2-1/2X3/8X3/4SLBB,2L,0.00042400000000000006,0.0635,,14.4,9.0272e-09,6.239999999999999e-08,1.9351999999999997e-06,6.3468e-06,20.88
2L3-1/2X2-1/2X5/16SLBB,2L,0.00035800000000000003,0.0635,,12.2,7.7792e-09,3.719039999999999e-08,1.64e-06,4.182e-06,17.69
2L3-1/2X2-1/2X5/16X3/8SLBB,2L,0.00035800000000000003,0.0635,,12.2,7.7792e-09,4.4095999999999993e-08,1.64e-06,4.7068e-06,17.69
2L3-1/2X2-1/2X5/16X3/4SLBB,2L,0.00035800000000000003,0.0635,,12.2,7.7792e-09,5.1999999999999996e-08,1.64e-06,5.2972e-06,17.69
2L3-1/2X2-1/2X1/4SLBB,2L,0.00029,0.0635,,9.8,6.448e-09,2.9743999999999998e-08,1.3431599999999999e-06,3.3455999999999998e-06,14.21
